source,entity_type,credential_type,credential_number,linked_licensee_number,name,business_name,abn_acn,afsl_number,authorisations,locality,state,postcode,start_date,end_date,status,latitude,longitude,distance_km,city,dataset_url,dedupe_key
asic_credit_representative,representative,credit_rep,370086,391715,"WHITWORTH, SALLY RAELENE",,,0,Different to Registrant,BALWYN,VIC,3103,2011-03-08,,APPR,-37.8091737,145.0833678,10.58,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:WHITWORTH SALLY RAELENE|postcode:3103|type:representative
asic_credit_representative,representative,credit_rep,370087,391209,"UMANA, MICHAEL JOSEPH",NMB DIRECT,,0,Different to Registrant,DOREEN,VIC,3754,2015-05-27,,APPR,-37.8142454,144.9631732,0.07,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:UMANA MICHAEL JOSEPH|postcode:3754|type:representative
asic_credit_representative,representative,credit_rep,370544,391209,"NEEL, ROBERT",NMB DIRECT,,0,Different to Registrant,MELBOURNE,VIC,3000,2016-04-07,,APPR,-37.8142454,144.9631732,0.07,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:NEEL ROBERT|postcode:3000|type:representative
asic_credit_representative,representative,credit_rep,370977,382869,"MCNAMARA, DANIEL BERNARD",MORTGAGE CHOICE,,0,Different to Registrant,IVANHOE,VIC,3079,2022-08-01,,APPR,-37.8203955,145.0025153,3.54,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:MCNAMARA DANIEL BERNARD|postcode:3079|type:representative
asic_credit_representative,representative,credit_rep,372187,512994,"FOO, PHILIP",FINANCIAL INTELLIGENCE CONCEPTS,,0,Same as Registrant,CLAYTON,VIC,3168,2019-01-23,,APPR,-37.9702665,145.2563443,31.07,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:FOO PHILIP|postcode:3168|type:representative
asic_credit_representative,representative,credit_rep,372218,391209,"MATRICARDI, ADRIAN",NMB DIRECT,,0,Different to Registrant,MELBOURNE,VIC,3000,2014-10-23,,APPR,-37.8142454,144.9631732,0.07,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:MATRICARDI ADRIAN|postcode:3000|type:representative
asic_credit_representative,representative,credit_rep,373004,491521,"GUPTA, MUKESH KUMAR",,,0,Same as Registrant,GREENSBOROUGH,VIC,3088,2025-04-19,,APPR,-37.83344,144.9570533,2.27,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:GUPTA MUKESH KUMAR|postcode:3088|type:representative
asic_credit_representative,representative,credit_rep,373404,481374,"MATHIOPOULOS, JOHN",,,0,Different to Registrant,RESERVOIR,VIC,3073,2018-08-20,,APPR,-37.8203955,145.0025153,3.54,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:MATHIOPOULOS JOHN|postcode:3073|type:representative
asic_credit_representative,representative,credit_rep,373439,481374,"TAN, JUN KEAT",,,0,Same as Registrant,FOREST HILL,VIC,3131,2018-05-31,,APPR,-37.8203955,145.0025153,3.54,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:TAN JUN KEAT|postcode:3131|type:representative
asic_credit_representative,representative,credit_rep,373488,386668,"GUPTA, NEELAM",MOMENTUM EDUCATION FINANCE,,0,Same as Registrant,PRESTON,VIC,3072,2013-05-01,,APPR,-37.7418658,145.0078205,8.89,melbourne,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,name:GUPTA NEELAM|postcode:3072|type:representative
